/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_25_578.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_25_578.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_25_578.jpg,0,0,0,2.349127E-06
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_25_654.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_25_654.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_25_654.jpg,0,0,0,7.989043E-06
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_25_739.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_25_739.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_25_739.jpg,0,0.18117,0,0.1126226
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_25_820.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_25_820.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_25_820.jpg,0,0.4143512,0,0.3612534
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_25_896.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_25_896.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_25_896.jpg,0,0.6424828,0,0.8478164
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_25_968.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_25_968.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_25_968.jpg,0,0.83268,0,1.398943
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_044.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_044.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_044.jpg,0,1,0,2.328185
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_122.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_122.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_122.jpg,0,1,0,3.273664
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_198.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_198.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_198.jpg,0,1,0,4.212611
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_274.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_274.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_274.jpg,0,1,0,5.144394
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_351.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_351.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_351.jpg,0,1,0,5.838531
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_426.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_426.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_426.jpg,0,1,0,6.757781
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_504.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_504.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_504.jpg,0,1,0,7.669875
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_580.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_580.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_580.jpg,-0.15,1,0,8.569623
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_655.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_655.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_655.jpg,-0.35,1,0,9.438207
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_731.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_731.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_731.jpg,0,1,0,10.07065
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_808.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_808.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_808.jpg,0,1,0,10.94368
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_883.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_883.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_883.jpg,0,1,0,11.65966
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_26_960.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_26_960.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_26_960.jpg,0,1,0,12.67626
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_031.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_031.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_031.jpg,0,1,0,13.24558
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_107.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_107.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_107.jpg,0,1,0,14.20049
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_181.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_181.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_181.jpg,-0.15,1,0,15.06967
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_257.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_257.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_257.jpg,-0.35,1,0,15.87105
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_332.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_332.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_332.jpg,-0.5000001,1,0,16.37873
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_408.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_408.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_408.jpg,0,1,0,17.15156
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_482.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_482.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_482.jpg,0,1,0,17.97036
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_560.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_560.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_560.jpg,-0.1,1,0,18.78929
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_634.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_634.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_634.jpg,-0.3,1,0,19.57298
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_711.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_711.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_711.jpg,-0.45,1,0,20.11797
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_785.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_785.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_785.jpg,0,1,0,20.86299
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_859.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_859.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_859.jpg,0,1,0,21.65052
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_27_930.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_27_930.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_27_930.jpg,0,1,0,22.26241
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_28_004.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_28_004.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_28_004.jpg,-0.1,1,0,23.04497
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_28_079.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_28_079.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_28_079.jpg,-0.3,1,0,23.78408
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_28_151.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_28_151.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_28_151.jpg,-0.45,1,0,24.28728
/home/ycee/SDC/Code/IMG/center_2019_07_30_18_28_28_226.jpg,/home/ycee/SDC/Code/IMG/left_2019_07_30_18_28_28_226.jpg,/home/ycee/SDC/Code/IMG/right_2019_07_30_18_28_28_226.jpg,0,1,0,25.03604
